label	text_a
1	喜欢SHE很多年了，这张原来买的磁带这次是买来收藏的嘻嘻这张专辑也是SHE的转型的一张，反正就一直支持下去吧喜欢他们也是一种习惯了后来的专辑已经无所谓好坏了，照单全收
1	A桂：      可以这么叫你吗？   我想你应该看不到这些话吧！你不认识我，可是，我知道你。我在另一个网站发过评论，你还记得吗？那个掩面痛苦的我。在地铁刚停下来，会蹲下来痛苦的我。你还记得吗？   不管你记得不记得，我都继续在关注你。哪怕一辈子都永远看不见你，永远没有机会亲口对你说谢谢，但是我还是会像小流星，狠狠地划过，只为你和我都会在善良里看到彼此。   你过的好不好？尽力像个好朋友一样的问候你。你知道吗？你一直都像一个无形的朋友一样呆在我的身边。桂宝似乎就是你的另一个躯体，他从你的身体里分离，却有血有肉，那么立体的呆在我床边的书架上。   哦，对了，我还没告诉你，我上班一年了。这一年，过得好好坏坏，却还是无法压抑偶尔痛苦的回忆。可是，你的桂宝似乎像是永远不会离弃的朋友，一直陪伴着，一直一直。每次想到这些，我就那么期待看看你，看看握笔的右手。你的手心是不是有一个按钮，隐藏着所谓的快乐按钮。   我甚至怀疑，你根本不会不快乐。   是不是？   还是，原来你非不快乐。   人说字如其人，我想画也是吧！   最后要告诉你，桂！我很好，真的很好。   我学会了，不在人群边哭泣。   我学会了，忍耐的生活。   我学会了，有你的时候会狠狠地开心，大大的笑。   谢谢你，因为你值得拥有。
1	要中文配音的
1	刚刚收到货，发现没有当时号称的 新东方英语900句－提高篇(赠品)，之前看到赠品缺货，对这个结果也是早就料到了。但是不知道卓越怎么处理这件事，是货到之后补发呢还是就是不再赠送了……
1	每天都在关注这款手机，怎么老是没有货呢？这是诺基亚的新款啊？请问什么时候有货啊？我想买啊？
1	都很好听
1	我觉得有点枯燥,不过孩子挺喜欢
1	难怪这本书会被翻译成那么多种语言，确实值得一读！
1	很好听啊，包装也挺有爱的真的是国内出品么？国内的音乐好大进步啊！
1	这本书不错,挺喜欢的
1	卓越发送的这本书是简体中文 还是繁体的？
1	顶 好 棒 盖了冒了
1	价格还算过得去，用在我的LG-KU990手机上，兼容性果然不错，一切OK。
1	儿子很喜欢，自己也会在那里翻来翻去地玩，就是小点的宝宝不能让他有机会一个人拿着，会撕坏书的。
1	等了好久，终于有引进版了。专辑里一首首歌都把耳朵听出茧子了，不过每首都值得听上N多遍。
1	不错，内容挺好，读的也不错，7岁的女儿喜欢
1	第一章 职场菜鸟　　1.1 奇怪的录取标准　　前台是个漂亮女孩，她甜甜地笑应着，拿出一张表格递给赫连娜，然后又指指左边用磨砂玻璃墙隔出的空间说：“请您先到会议室填写复试问答表，另外很抱歉，您需要稍等一会，面试官正临时会晤一个重要的客户。”　　　　“谢谢！”莫名地，赫连娜松了口气，拿着表格走进会议室。里面已经有3个女生，她们都穿着灰色职业套装，撞衫的感觉一定让她们不爽，因为她们正用恶毒的眼神彼此打量。好在赫连娜穿的是深紫色短袖衬衫和黑色宽腿长裤，不但让她丰满的身材一下修长了不少。而且脸色也衬托得很精神，给她平凡的五官增了点亮色。　　　　带着庆幸和自信，赫连娜在角落坐下，免得招来她们怨妇般的眼神。后背尽量贴紧椅背，坐得笔直地填表。　　　　没一会儿又进来一个提LV包的女生。赫连娜抬眼看了看她，真是美女啊！要知道公关界的第一张通行证就是漂亮脸蛋。等等，这个美女很眼熟呢，赫连娜迅速回忆——她不就是自己大三时参加的“大学生创业文案”大赛竞争对手靳晓思吗？最后她得了第一名，而志在必得的自己只得了第二，所以印象还算深刻。想到这里，赫连娜心里立即又增添了一丝挫败感，情不自禁给辛蒂发短信汇报战情。　　　　辛蒂很快回复：“失败一次可以，但这次你一定要赢。先赢是纸，后赢是钱！”　　　　赫连娜叹气，她先赢也是得了奖金的。　　表格都填完了，几个女生也相互打量够了，复试还没开始。　　美女靳晓思认真看着墙上的CIG公关活动照，其中有很多明星，甚至还有政府官员。这些都表明，进入CIG就意味着进入了顶级公关领域，更意味着拥有美好的职场前景。靳晓思根本就没有细瞅同屋的几个竞争对手，因为觉得她们根本不值一提。有了这份自信，她对其他人笑了笑，“你们都是刚毕业的吗？看上去好纯啊。”言外之意是“好蠢啊”。　　赫连娜立即诚实地点点头，另外三个女孩却不置可否。　　于是靳晓思就只和赫连娜说起话来：“你哪里毕业的？”　　“R大。”赫连娜语气失落，看来她已经把曾经的手下败将忘了，难道自己总这么容易被遗忘吗？　　“不错的大学呢，我是C大毕业的。对了，你有没有什么工作经验啊？”靳晓思查觉到了赫连娜的失落，这种失落只可能是因为自惭形秽，靳晓思很享受这种优越感。　　　　赫连娜摇摇头：“你呢？”　　“我虽然也是刚毕业，不过我有在央视实习的经验。”靳晓思自信满满。　　旁...
1	很不错的～
1	这是一本图文并茂、知识面广泛、让孩子爱不释手的百科全书。
1	性价比不错的书籍，很全面。
1	4.25日下的单子，今天到货了，书不错，是正版的，呵呵，用塑料薄膜封的，也许是牛津纸的原因，纸张比较薄，看起来手感有一定影响，但总归是一本好字典。不过在书店里面的朗文当代英语第四版印刷更为精美一些，彩色印刷，纸质也好很多，就是贵了许多，如果需要使用英英字典，还是那本好一点。扯远了，但这本字典的颜色很好，在台灯下面有着醒目的红色，很漂亮。
1	请问此音箱可以直接连接DVD机吗？
1	一月一本的速度，真够累人的！
1	和韩国产的没有什么差别的，一样好用！
1	买了一整套，很喜欢
1	就是感觉电池好像没有标识的那么长时间，一般3-4天就没有电了。
1	当日你去过黔东南之后就知道那里是个多么美丽的地方。我是2008年5月去到那里的。山水之美丽，令人惊叹。回来之后，我买到了黔东南民族学作家潘年英教授描绘他的家乡的一系列作品，于是我更加喜欢上了黔东南。自然，我找到了《阿幼朵：太阳鼓(DVD)》。只是有一点遗憾，我们可以见到的黔东南歌曲CD太少了。徐永平
1	待机时间很长，样子小巧，闹钟功能不错
1	书是不错的，可惜有点贵啊！
1	这个产品不错的，我使用一个多月减了10斤了，同事见到我都说我变瘦了而且还变漂亮了呢，嘿嘿！我还打算订购呢
1	独到的对话。
1	看了很多卓越不好的评论。我还是在卓越买了夏新N6手机。用了几个月就是地图不是新的，其他都还可以。不过地图到夏新客服免费升级。卓越的服务我还是很满意的。以后还会在卓越网买东西。
1	如标题。
1	为什么WINDOWS版是199的，这个要1000多？？
1	老早就想买了，要是能便宜一点就好了，希望早点降价。。。。
1	非常不错的一套书籍。不过，书里面的信息量太大，我看完后很久都不能很好地记忆里面引用的宗教内容和文化史实。值得一看。
1	非常不错，霍金我超级崇拜，书的质量非常好
1	电影不错，期待下部了，买碟还是等等吧，为了抢市场，赶时间，一开始出的都不好
1	一直喜欢这部戏，这套片子很清楚，配音也不错，值得珍藏。
1	这么多部经典评书才要598，真值！
1	金老师讲的幽默、风趣，本来很单调的理论变得妙趣横生，没有人反映枯燥。引用了很多的事例，将有些问题表现的更加印象深刻。
1	滨崎步出道10周年，再创日本史上纪录！与1998年出道单曲《Poker Face》于4月8日同日发行之10周年纪念单曲《Mirrorcle World》，销售成绩告捷，首周荣登公信榜冠军宝座，为10周年纪念锦上添花！　　从1998年4月26日发行单曲《LOVE ～Destiny～/LOVE ～since1999～》以来，连续10年单曲夺冠，缔造日本史上女艺人新纪录。滨崎步得知获此殊荣后非常开心，并透过所属事务所表示：“今后也将努力唱下去，希望大家继续支持！”　　新单曲《Mirrorcle World》成为滨崎步第30张冠军单曲，缔造同时保有日本公信榜女艺人“单曲连续夺冠年数”与“冠军单曲数”2项NO.1惊人纪录！　　http://top40-charts.com/song.php?sid=23307
1	孙道临先生的王子配音绝对经典，值得收藏
1	从官网得到的消息，这次的哥特3正版无任何加密而且免cd，娱乐通这会算是做了件好事，要知道游戏是好游戏，不过英文原版刚出来的时候是是一致公认的优化做得不太好，虽然打了几次补丁后速度和稳定性稍微有所改善，但是对机器的要求还是算不低的，如果再弄个像伊苏起源之类的严重影响游戏执行效率的BT加密，那就算是神机也跑不动啊！！～～
1	集众名家于一体，值得收藏，百听不厌。
1	不错的声音。不错的包装。
1	如果你是装修白痴，就买来看看吧。但感觉上对省钱没有多大帮助。
1	这套光盘的质量不错，是正版的，从画面到音质，还有配音都不错，内容也好，孩子很喜欢看
1	喜欢之极！绝对的实用！印刷也很精美。
1	价格很便宜了，但是屏幕是软屏的，用手一摸就有水纹那种，随机送了一个挂绳和两节普通电池，仅此而已，想当初我买三星的相机时候送了mms卡，相机包，挂绳，还有两节2300毫安的电池，买回家就能用了，而现在这个需要自己买卡和电池才能用，还没有相机包，想想把这些东西配齐了也不少钱了，不知道商场的包装清单和卓越的一样不一样，真怕被卓越将该有的赠品扣下了，满意的就是价格方面。快递慢的要命，卓越说承诺20号之前送到，可是21号快递才送货的，既然说承诺，那么没有达到承诺是不是该给买家点赔偿啊？也就是痛快痛快嘴儿，卓越的客服才没时间理我们呢。
1	04 Silent love 微笑的弧度 这首歌第一次听是在电台，听不出他的语言，只记得那个声音，只记得那个旋律，一直找，一直找，终于在几年后找到了。当时激动得我几乎热泪盈眶。
1	快递送来的时候包装盒一角碎了。。。。
1	有没有试用版的软件，想试试看，是否符合我的要求
1	很好。艺术地展现了芸芸众生在浮躁的社会中浮躁的心灵，是心灵的撞车。希望我们国家的导演也多挖掘一下人类的内心世界，展现一下五千年文明在当代人心灵的积淀。
1	我的最爱！
1	语言诙谐幽默，时常让人捧腹不已， 不错不错
1	译制文字的精确、优美，表演声音的激昂，把莎士比亚的灵魂再次畅响再我们的耳际。文学的熏陶莫过于此。从此，爱上莎士比亚！！
1	玩偶比图的更可爱。但是虽是DVD却只能电脑看是个遗憾，不过画质不错。推荐购买。
1	不送么？以卓越的能力去争取到豪华版也送预购纪念卡应该不难吧？希望能够争取到啊
1	内容系统全面，非常有用
1	性价比挺高的,在家当背景音乐也不错,很安静平和
1	虽然书中有一些过于美化之处，不过总体来说还算是一般好书。作为一家500强的MNC，hp的很多东西是值得我们学习和借鉴的。比如在国内的很多企业内部管理上就能看到hp的影子。
1	我是卓越老客户，每次寄来的包裹内朔料合都是坏的，碟片都有不同的划痕，希望在包裹内放入防挤压的物品。
1	这到底是不是简体中文版呀？是游戏是中文版还是光说明书是中文版呀？非常喜欢，就是我电脑玩不了吧？P4 3。2E处理器 2GDDR400内存 微星FX5200显卡？？？
1	cd中的故事非常好，特别是第一张碟，故事讲的好，编得也好，儿子听了几遍就会背了。
1	价格比较合理，歌也不错很难超越周杰伦，只能活在周的阴影里了
1	里面挑选的舞蹈音乐及动作组合都很经典，适合幼儿园或者小学老师参考
1	上卓越网买东西有几个好处：1，货好、2，方便3，便宜，谢谢你们！祝愿新年愉快！
1	货送到手上的一瞬间，我就感觉自己的钱没白花，精美的包装、清晰的画面，都说明了这是多么精美的作品，唯一的一个小小的遗憾就是沙盘之战最后，龙妖对师座说‘整个南天门就是一个大陷阱.......’这一段时声音是经过处理的，有一种忧伤和空灵的感觉，但盘上没有，还是普通的声音，但瑕不掩瑜，还是爱死了！！！
1	这两个澳洲网站由于版面有限，就只有放在这里了：www.AMO.org.au 和 www.MusicAustralia.org　　Darren Hayes在推出这张唱片以后，与唱片公司解除了合约。这张精选的曲目和排序都很有功力，就像U2的《The Best Of 1980-1990》那样有一种破釜沉舟的震撼力，强力推荐。　　原版的大牌歌手或乐队的精选辑通常都没有歌词，如果有都是内地或港台的发行公司自己添加的。歌词分布在专辑里，有一些歌手的官方网站也提供。
1	不得不承认，亚马逊真的做得非常好，这本书，我去新华书店找过几次，但没有人告知我可以预定，也没有人通知我有书到的消息．．．而亚马逊第一时间就通知我有书到，送货又快，包装又好，书本质量非常好．．．至今为止，没有一本书能让我挑出毛病来的感谢亚马逊，令我节省了不少时间和精力来达成我的意愿．．．
1	包装很漂亮，但是盘面里面不太干净，有脏东西和划痕
1	孩子非常喜欢
1	喜欢这个封面，所以买下，爱上这个故事，所以留言，我的初恋让我流血，虽然过去十年，回想起来疼痛依然难忍，我爱他如我生命，他负我相望天涯，也罢！
1	收货时没注意，拿回去才发现里面的铁盒被压坏了，给客服打电话，对方问明情况后立即给我更换了，今天收到了更换的新货。虽然铁盒还是有些小小的瑕疵，但那是这套包装的特殊性决定的，没有办法的事。 对卓越高效率的服务非常满意，在这里购物真的可以放心。这也是我三年多来一直忠实于卓越的主要原因。另外这套作品的画面修复作的非常不错，重温儿时的回忆和欢乐。大家关心的大电影在第14碟中，完整收录。
1	自从用开电脑,就一直用的是诺顿的杀软,从来没有换过!
1	喜欢许巍的朋友决不可错过哦～很有收藏价值
1	钻薄的没问题，起螺丝很实用
1	影片非常幽默，有时也让人捧腹大笑。虽是重温，但还是非常喜欢。
1	十分不错，功能齐全，花样繁多，尤其是电池使用时间长。不过质量稍有欠缺，有这样的价格有点瑕疵不要紧。不过我还有个问题啊，为什么没有挂挂件的地方啊？
1	内容较新，是自助旅游的好帮手
1	此书不错，直接，简单，有效
1	可以买来听-下！
1	读本上下 我都有买 看了感觉很好 内容挺全的 感觉跟我们教科书有一拼了 不过就是习题没有过程
1	这款机器总体上还是很喜欢的，屏幕非常大，用起来非常顺手，硬屏感觉上比软屏幕要安全的多。整体上性价比还是很高的。唯一不爽的是买的时候按照卓越的建议配套买了个摩托罗拉的蓝牙耳机，结果买回来发现蓝牙耳机跟手机连接之后，耳机只能用来打电话，不能听音乐，不是我买蓝牙耳机的初衷。
1	性价比高，不错哦……
1	画面和音质都很好
1	刚到货，就发现降价了，稍有郁闷，不过东东不错，安装起来很好玩，装好后也蛮结实的，我把它装成一个三层架，一个带轮的两层架，真的蛮好玩的。
1	很好的CD
1	耳机质量相当不错，现在用着呢，很满意！！！
1	买吧，仔细听，非常棒！买了绝不后悔的CD呢。
1	因为1~5卷已经买了啊！！！~
1	该产品设计和质量都很好.但是有一个设计缺陷:在按装节能灯管时,由于随台灯赠送的节能灯比较粗,按装旋转时把灯内的反射器(灯罩内部的一个类似不锈钢的反射罩)刮花.
1	一拿到就立即看了~当天晚上就看完了~很喜欢阿雅哦~加油哦~
1	东西很精美。颜色也很漂亮，本人很喜欢。以这个价格买到这样的东西简直是幸运。可以说这是我在卓越买到的一款最高性价比的东西了。
1	拿到手机后感觉不错，跟理想一样，晚上下单，第二天就送到了，非常快，手机是给我妹买的，她很喜欢，最大的缺憾是不支持扩展，内存太小
1	满心期待的预订了，结果连个上市时间都没有写，预计到货时间是5月7号，预售2个月？到时候什么价格都不知道了，这机器都上市小半年了，怎么会没货捏？
1	喜欢动手修理家居用品的人，必备。
1	吟诵也健身,装订样式好
1	除了解说都不错
1	我是被书的封面和名字吸引来的，曾也有一个人爱我如生命...可那时的我，还不懂珍惜..弄丢了幸福
1	我看了这款手机已有3个月了，但一直没有上市销售。现已有机会买了，但又没有资金，因现在快要过年了，资金都流入过年用了，哪有剩呢？有没有打个5折呢？因3598元实在太贵了。
1	我承认我看书的速度非常之快，尤其对于不属于专业，可以吸取些知识的善书。唐骏日记是我帮同事买的，到货那天是星期六，我无意翻了一下，也是再也没有停止，花了2个多小时一口气读完的。沉浸在他的世界里，我学习了很多。请原谅我的孤陋寡闻，我之前从未关注过这位打工皇帝。甚至他的名字我都不知道是代表什么的。可是看了这本书，虽然对他的人，我还是不觉得有什么，却学习了除了他人之外的其他的很多很多。这本书值得去读的。
1	小时候我们的心灵是如此天真无邪.长大了,是谁让我变成了现在的我?
1	此款产品成像质量优越，功能强大，智能化很高，关键是卓越的这个价格实在是太超值了，我买了之后，非常满意。真的很不错的！
1	刚刚收到，迫不及待的用电脑听。包装不错，只封面颜色与卓越网上的不同，音质很好，曲目之间有轻微的电流声，可能我的耳机质量不好。很好的手册(不是画册），只遗憾没有歌词，有的只是曲目及曲作者介绍。对于入门级的听听足够了。
1	咨询理念浅显易懂，初学者不错的一本入门书。
1	１９６２年的中国印度边界战争是１９４９年新中国成立以来取得全胜的一场战争，这场战争是中印关系由恶化到破裂的一个转折点，也是中印关系进入冷冻敌对状态的导火线。这部影片翔实而公正地回溯了这场战争的起因与整个作战过程。中国边防军对印军的还击实属无奈，当时曾产生了十分难以预料的战场形势，而中国政府最后所做出的举措又令世界为之叹服。影片中的一些资料都显得十分珍贵，值得一看。就影片本身内容而言，它也是向全体人民进行爱国主义教育、振兴国威的很好教材，比单纯读一些教科书要生动形象的多了。
1	这款手机很好价廉物美。又是金属的外壳，更可贵的是二块电池待机长，很少见这样的机型。联想的设计者能为用户下此功夫，非常感谢。还有字体大显示屏像素高等等版本提高快，我后几个月买的较前买的有改进了更人性化了。总之连买带介绍有五个了吧。
1	非常值得
1	儿子喜欢!七岁.
1	声音质量比较好，就是比较贵
1	对过往的日子的一种回忆，在那一刻发生的事，它会帮你记忆。蛮不错！
1	不是原声，只是名字叫海上钢琴师。但是内容还不错，这个系列装帧很精美，价格合适
1	高桥留美子的经典之作，也是我认为她最好的一部作品，比后面的几部都好……赞~~~
1	延续了老曹一贯的观点，对于形势的判断比较客观，提供了大陆之外的视角。而且还是简体版的！不过内容没有什么新东西，经常看老曹专栏的朋友可能会失望。
1	非常不错的一套书！强烈推荐
1	非常好的一本书。
1	作者严谨的态度、博学的知识让此书值得购买，并且每句对应都有解释，对生涩之字标音，对难解之词解释。在之前标音或解释过的后面便不再赘述。我之前曾买过一本诗经，但是感觉没有此本详尽，那本解释虽随性浪漫，但没有生涩之字的标音，毕竟诗经中很多文字属古时用字，并且年代久远，读者也不都具有深厚的古文功底，有标音是不可少的。本书能收入“十三经译注”必有其特殊的魅力。仁者见仁，智者见智。只为一己之见。
1	图文并茂~而且图片的出处都有说明~资料方面做得太好了~
1	送朋友家的小孩很不错的选择
1	耳机超烂，外放超好，最大音量下也不会破声，时间超长！现在基本不用耳机听，断断续续的用了一星期，还未充电。最大缺点：随机下会跳目录播放。（现在一般顺序播）最大优点：断点续播。（在别的纯mp3播放器上找不到）
1	看上这个游戏就是因为他的卡通渲染引擎，今天拿来玩还是觉得非常的Cool！
1	很有意思，情节曲折，营销的部分也讲得很精彩，对中国很多问题都进行了剖析，但有些情节设计太巧合了。值得购买，而且，又降价了。
1	应该还行吧,我送人的,没有听耶
1	太棒了。给人无限美的意境的喜多郎！我喜欢，成为他的FANS
1	用了一个月，产品还不错，正好家里装修好，又刚好生了一个宝宝，用了这个比较放心，产品外观不错，并且监测也很敏感，稍有烟尘都能监测的到，推荐大家买个试试，尤其是准备装修家和刚装修好的，有小孩的更要买，给孩子创造一个空气清新的环境，对他的成长很重要。
1	一句话..物超所值~~呵呵..真的..我第一次买传记~呵呵..感觉很"正版" ..罗曼罗兰和傅雷两位大师~非常好~~
1	看到有读者在评论中说“学日语都来一本”，对此，我持保留意见。这本确实是好书，好辞典，但我觉得它不适合日语初学者使用。我认为，此书读者的日语水平，起码应接近JLPT（日本语能力测试）三级。我认为，此书能满足 JLPT Level 1 应考者的需要，但三级水平以下的读者不适宜使用此书。
1	封面很漂亮的，很精美的，从书里我学到了很多，是一本可以修身养性的好书
1	为什么 我买了以后就降价了。。。。
1	纸张油墨味道很重，书还有变形，浏览感觉内容还不错。
1	bob dylan,已经成为一个经典。碟子质量不错！
1	很不错的CD
1	这是暗黑3出来之前，最让我沉迷的游戏！
1	商店里便宜，又有礼包，又没风险，干嘛到这里买？？！！
1	梁赞诺夫作品，看到图书大厦有他的作品集，很想买来看，不是配音版的而且太贵了，没有出手。这部电影从社会底层小人物的视角感触社会，感情真挚，加上电影中俄罗斯风情插曲，很能触动心灵。导演梁赞诺夫善于拍摄社会中小人物的悲喜交加，生活琐事等等。熟知的《办公室的故事》就是他拍的。
1	问过艾回,还是2张独立包装的专辑,应该是卓越图方便,放一起卖了
1	东西很好，一家人都抢着玩，连电脑都扔一边了。唯一的缺憾是材质稍差了些。
1	此书不错！
1	上周收到的，昨天开始看，看了就停不下来了在美国卖应该是6.99美金两本，现在算来和卓越的售价差不多，卓越还便宜一点。好像下面的评论一样，很值得喜欢英文原版的读者购买
1	希望在怀孕的第一天就能拿到这本好书
1	挺好用的，背英语单词的软件很多，这个软件是界面很吸引，易学有趣的，不像其他那么快就厌烦
1	虽然有些枯燥,认真读下去是很受益的.
1	很温柔的美好
1	这本书还没有收到时，就已经从20.20降到18.50了，有种被欺骗的感觉。但是书很不错，可惜《红玫瑰与白玫瑰》收入另外的同名小说集了。十月的这种做法也不厚道啊！
1	买了再说，伴着我的童年，一起留给我未来的宝贝。
1	买的DVD，好后悔，应该买VCD的……
1	好听就是好听
1	挺好的光盘，教得不错，值得。
1	很经典啊！
1	这本书介绍的非常全面，由浅入深，初学者都能看懂，如果有毅力能坚持看下去（内容太多，书太厚），一定能成为Excel高手！
1	七龙珠的漫画是儿时的经典，动画片虽然有点拖沓，但还是很好看，很吸引人
1	卓越还行  比较 便宜  CD很好听
1	新东方的书都挺好的，虽然不是最新的，但是也可以买来看看，知识掌握了才是最重要的，而且还便宜
1	这张CD是我极其喜爱的一张，林志炫的实力超强，老歌新唱，曲曲都是经典。可是，卓越对同一张专辑却是不同的价格，一个20多，一个16左右，还有这个8块，明明是一模一样的东西啊，况且大陆引进的也只有一个版本，更证明了这是同一个东西，除非说卓越也弄出了盗版！当然，卓越承诺没有盗版，我也相信卓越不会出现盗版，那么，这个问题，一张专辑3个价格，请问，该如何解释呢？
1	很不错.质量还不错
1	高考后我买了这本书。到现在已经两年了。看完之后很有感悟，可以说这本书是对我影响最大的书籍。每次重看都会有新的收获。但是看了卓越网的评论，好像很极端。不是说很好就是很差。大家还记得小时候课本上小马过河的故事吧。还是自己试一试才知道这本书是不是适合你。但是翻译有点差劲。不过我买的不是金版的，不知道这版书怎么样。可以网上去下载英文版的看下。
1	操作系统是第几版的？这系统特重要，怎么就没有注明呢？
1	我今天才拿到，就将6元啦？晕哦，有没有差价返还的啊？
1	整体来说送货速度和服务都还可以。但是书的保护不是很好，同步练习的后书皮竟然有三分之一是皱褶的，虽然不影响使用，但也十分不美观地阿。而且 说好了免运费的，为什么邮局过来送书的还要再收我四块钱邮政服务费呢？我很奇怪！也很费解，为什么你们当时在我下订单的时候没有跟我讲明呢，误导消费者。
1	里面的图都是精选的玫瑰，比《玫瑰》好看
1	现在广州好多地方都卖3000了，卓越不快点更新格价没竞争优势了，更何况官网上只卖3299
1	包装很可爱 也是超级经典的电影
1	好棒...感觉特棒呗...做得一种很不错的感觉...
1	收到后看了看，应用性强，专业人士与非专业看后，都受益！！！
1	我外甥还是很喜欢这套书的，比较适合认得一定字的小男孩的。
1	真不错，东西很好，虽然偶尔有字幕不清楚，但总体不错哦
1	大师的作品是必读的
1	强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！强烈要求黑色的进货！！！！
1	希望便宜点的，结果就他了
1	这部《哪咤闹海》是同时期诸多美术影片中最为优秀的经典美术影片之一，那个时候学校甚至工厂、机关、军营都经常组织观看。它很容易使人回忆起童年时代。不过由于这些影片本身的时间一般都过短，消费者这样一部一部购买会增加成本，如能将五六部美术影片放在同一张DVD影碟上就好了，那样的话在保存与观看方面都为消费者提供了方便，同时也为消费者减轻了经济负担。
1	用诺顿7年一直非常拥护，尤其2007以后的产品内存占用少感觉轻巧。前阵子网络安全特警2008到期没续订暂时改用瑞星杀毒，几个月用下来感觉没法和Norton比，全盘查杀那个慢的。看到这款降价的三用户版实在忍不住马上出手，joyo送货一天就到。现在装回NIS心里踏实，而且还可以免费升级一年共730天。值！
1	按这个价位的产品来说还是不错的，不过讲究质量还是三四为好
1	看了看啊，写的很好，图也很好啊，。哈哈，。
1	这是Westlife在2002年末空降英国Music DVD榜冠军的作品。
1	香格里拉，又名香巴拉，是藏传佛经中终极神秘的极乐圣地。     1933年美籍英国著名作家詹姆斯&#8226;希尔顿出版了一本全球超级畅销书《消失的地平线》，将香格里拉这个名字推向了全世界，此后，香格里拉在全世界风靡，但全世界都不知道香格里拉到底在哪里。有的人说她在云南，有的人说她在西藏，有的人说她在印度，也有人说她在俄罗斯……   香格里拉是人间的天堂，是藏传佛教徒心中的最后一片净土。关于香格里拉的记载和传说，大量存在于西藏文化的各个组成部分之中。藏经、西藏口头文学、诗歌、流浪说唱艺人等，都对香格里拉的隐秘历史给予了极大的关注。甚至，1775年，六世班禅大师罗桑华丹益希，根据《大藏经》中的经典，写了一部通俗的《香巴拉王国指南》。但是，人们依然不知道，香格里拉到底在哪里？   《藏地密码》作者何马先生，研究西藏历史多年，踏遍世界最险峻的秘地，他发现了那些隐藏在西藏各种古籍、佛经、史诗以及人们口头传诵中的秘密线索，那些状如蛛网的线索被他串联起来后，香格里拉的真实面目，终于浮出水面……《藏地密码7》，将不仅告诉你香格里拉怎么去，还将告诉你，香格里拉是什么样子……
1	虽然喜欢，但不是给自己买的~公司给客户做的礼品
1	这本书是卫生部委托中国营养学会写的，全称是《中国居民膳食指南》（2007），是在2008年1月15日开的发布会，各大主流媒体都有报导。    城里人，特别是大城市的人要多吃点粗粮，谷类为主，粗细搭配！    上面有很多营养数据，我认为非常有用！！！
1	国内的应该把一些过于血腥或者有反社会主义的内容删除，不过能出正版还是很欣慰的，无论有多和谐，还是买一套权作对这款游戏的支持。
1	以前买过三国群英传5，最近买了6，感觉游戏改进还是蛮大的。的确跟以前不一样。值得一玩！
1	买过很多日语书，有很久以前的《日本语基础》和旧标日，但是还是这套书的词汇多，多的词汇才够用嘛~不过就是那两张光盘是没有什么用的，基本课文没有录音。但是我还是非常喜欢。
1	卡纳娃是世界著名女高音歌唱家，名气很大，加之她的传奇身世，更加大了人们对她的关注，我也是慕名才购买了她的CD。论唱功，她是大师，无可指责，但就我个人而言，我不太喜欢她的音色，尤其是高音区。如果不是录制的问题的话，耳朵不是那么舒服。
1	在这买过好几盘DVD了，都不错～
1	这个碟节奏很慢，教的很仔细，肯定跟的上～
1	买的时候我就肯定3岁儿子会喜欢，果然！他还知道了有“好狼”。
1	淘汰的联想手提当年赠送一16兆的朗科优盘,一直没有用,前些天试了才知根本就过时了,于是试买一保存照片,还挺好用的呵呵.就是容易发热...
1	去电影院看过又买来收藏了，动画做的好，情节也很励志！
1	没有国配也是值得买的
1	我是9月20号定的货的，其实拿到后发现序列号相当清楚，安装麻烦些，装好后用着很好，只不过不能录音，也许是系统的问题。总之，我100000%不赞同以上两位的“误导”评论
1	百代的这个世纪伟大录音系列水平很高,很值得收
1	吴思是中国为数不多的爱国文人！其他的所谓文人都是虚假的，所谓的名著都是为了讨好某些人而写的，实在是悲哀！
1	北岛的散文别具一格，在哀愁之中不乏漂泊着都幽默感
1	终于出DVD了，是正版没错吧~~韩庚啊，我来啦
1	图很精美，不知道为什么《花之惑》有鉴定签，这个没有，不过还是蛮漂亮哦。可以珍藏：）
1	如何通过技巧掌控时间和生活的书，写的浅显易懂但具有很强的可操作性，推荐！
1	我儿子从来都是不安分的，买下书的第一天就规规矩矩的坐了半小时，很有兴趣，质量也还好，我会经常光顾哦！
1	喜欢，可以用来送人，质量很好
1	久违的经典老片，确实是上译配音的，但有时会莫名其妙地跳出德语。修复后的画面还较清晰的。
